,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> restart,ice/cice_in.nml -> setup_nml -> runtype
,32,1990-01-01T00:00:00,1991-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output032,64.108,,,Ryan Holmes,2020-11-07T04:42:15,13299149,0,[],normal,7138.93,1.9569444444444444,7143.819678082192,1.958284817351598,0.009722222222222188,87119.14576271187,12.19503706539519,1382.4000000003725,1824,1455,361,0.1,715.088206,4541.84,757.94,"[48, 40]",roundrobin,30,27,1350,80,1,0c1952a0a971ade26f3ed7078b766d8be3cfd47a,2020-11-07 02:45:07 +1100,manifests/restart.yaml,['2020-11-07 02:45:07: Run 32'],71424,True,continue
,33,1991-01-01T00:00:00,1992-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output033,64.15,,,Ryan Holmes,2020-11-07T06:40:07,13300707,0,[],normal,7132.85,1.9552777777777777,7137.735513698631,1.95661700913242,0.009166666666666767,87143.41628959277,12.208832356193149,1331.2000000001863,1824,1455,361,0.101,719.182646,4540.0,762.58,"[48, 40]",roundrobin,30,27,1350,80,1,636c5f7765702c4d0369e33a1bbd1ee1b2b201ea,2020-11-07 04:42:59 +1100,manifests/restart.yaml,['2020-11-07 04:42:59: Run 33'],73656,True,continue
,34,1992-01-01T00:00:00,1993-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output034,64.197,,,Ryan Holmes,2020-11-07T08:38:20,13302045,0,[],normal,7163.25,1.9636111111111112,7148.571209016393,1.9595873178506376,0.006666666666666599,87255.71690398984,12.206035913013697,1372.160000000149,1824,1455,361,0.102,733.197346,4533.68,775.21,"[48, 40]",roundrobin,30,27,1350,80,1,9e0ea4c86747a2f16fe5c8cf946655737c4e1483,2020-11-07 06:40:46 +1100,manifests/restart.yaml,['2020-11-07 06:40:46: Run 34'],75888,True,continue
,35,1993-01-01T00:00:00,1994-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output035,64.122,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/restart035,4.851,Ryan Holmes,2020-11-07T10:36:34,13303468,0,[],normal,7140.96,1.9575,7145.851068493151,1.9588407534246575,0.013055555555555598,86971.94023118127,12.170970175218205,1320.9599999999627,1824,1455,361,0.104,740.385422,4510.27,782.09,"[48, 40]",roundrobin,30,27,1350,80,1,ad09ce2ebb1fec9afc5d306b103b8aa84485df67,2020-11-07 08:39:17 +1100,manifests/restart.yaml,['2020-11-07 08:39:17: Run 35'],78120,True,continue
,36,1994-01-01T00:00:00,1995-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output036,64.153,,,Ryan Holmes,2020-11-07T12:34:48,13305137,0,[],normal,7171.36,1.9658333333333333,7176.271890410959,1.9671797945205478,0.004722222222222294,87342.19114744854,12.170970175218205,1372.160000000149,1824,1455,361,0.105,751.639025,4540.51,795.55,"[48, 40]",roundrobin,30,27,1350,80,1,63379820c78509a7ea0a094fcfb3ba37922ef4f2,2020-11-07 10:37:05 +1100,manifests/restart.yaml,['2020-11-07 10:37:05: Run 36'],80352,True,continue
,37,1995-01-01T00:00:00,1996-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output037,64.124,,,Ryan Holmes,2020-11-07T14:32:40,13307123,0,[],normal,7135.89,1.9561111111111111,7140.777595890411,1.957450913242009,0.008333333333333304,87180.55656108598,12.208832356193149,1382.4000000003725,1824,1455,361,0.103,728.315712,4521.36,771.11,"[48, 40]",roundrobin,30,27,1350,80,1,4408de7693b6a3759db5c41fb3690866fcc325a6,2020-11-07 12:35:45 +1100,manifests/restart.yaml,['2020-11-07 12:35:45: Run 37'],82584,True,continue
,38,1996-01-01T00:00:00,1997-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output038,64.218,,,Ryan Holmes,2020-11-07T16:31:53,13308795,0,[],normal,7145.01,1.958611111111111,7130.368586065574,1.9545975637522768,0.02833333333333332,86303.49000419404,12.103650598491004,1331.2000000001863,1824,1455,361,0.104,741.09637,4528.4,784.34,"[48, 40]",roundrobin,30,27,1350,80,1,3518032ff046127a135f987a6541a778185972b5,2020-11-07 14:34:32 +1100,manifests/restart.yaml,['2020-11-07 14:34:32: Run 38'],84816,True,continue
,39,1997-01-01T00:00:00,1998-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output039,64.176,,,Ryan Holmes,2020-11-07T18:29:21,13310581,0,[],normal,7137.92,1.9566666666666668,7142.80898630137,1.9580068493150686,0.0011111111111110628,87502.31101021566,12.250406132661455,1372.160000000149,1824,1455,361,0.104,741.555705,4528.42,783.27,"[48, 40]",roundrobin,30,27,1350,80,1,3b5b159f7a0f50de531f1a688d5de725a35b8629,2020-11-07 16:32:12 +1100,manifests/restart.yaml,['2020-11-07 16:32:12: Run 39'],87048,True,continue
,40,1998-01-01T00:00:00,1999-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output040,64.187,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/restart040,4.854,Ryan Holmes,2020-11-07T20:27:00,13312207,0,[],normal,7126.77,1.9536111111111112,7131.651349315069,1.954949200913242,0.007222222222222241,87229.48406289844,12.231316393681535,1372.160000000149,1824,1455,361,0.098,697.223625,4546.83,739.5,"[48, 40]",roundrobin,30,27,1350,80,1,a30438f1840d77b2b1e3c92fdb5140ab8d485687,2020-11-07 18:30:04 +1100,manifests/restart.yaml,['2020-11-07 18:30:04: Run 40'],89280,True,continue
,41,1999-01-01T00:00:00,2000-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output041,64.139,,,Ryan Holmes,2020-11-07T22:24:13,13313841,0,[],normal,7118.67,1.9513888888888888,7123.545801369863,1.9527254566210046,0.0022222222222223476,87452.45101663587,12.276533829517692,1341.4400000004098,1824,1455,361,0.099,703.355841,4538.3,745.71,"[48, 40]",roundrobin,30,27,1350,80,1,512ef3b21ea2891d4f352417a3c0bef26143d03a,2020-11-07 20:27:19 +1100,manifests/restart.yaml,['2020-11-07 20:27:19: Run 41'],91512,True,continue
,42,2000-01-01T00:00:00,2001-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output042,64.23,,,Ryan Holmes,2020-11-08T00:23:54,13315701,0,[],normal,7168.32,1.965,7153.630819672131,1.9609733606557378,0.029722222222222205,86247.43740426125,12.05645630566859,1341.4400000004098,1824,1455,361,0.104,745.019598,4545.97,787.84,"[48, 40]",roundrobin,30,27,1350,80,1,786a36403f8b380079b725f1610558dd1b5908fc,2020-11-07 22:26:12 +1100,manifests/restart.yaml,['2020-11-07 22:26:12: Run 42'],93744,True,continue
,43,2001-01-01T00:00:00,2002-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output043,64.144,,,Ryan Holmes,2020-11-08T02:23:04,13317432,0,[],normal,7158.19,1.9622222222222223,7163.092869863013,1.9635662100456621,0.02388888888888885,86498.96727272727,12.075645094125587,1382.4000000003725,1824,1455,361,0.105,747.462896,4528.18,791.78,"[48, 40]",roundrobin,30,27,1350,80,1,5a5fced51b3561934a6615a2eedce8cc7bbb9f0c,2020-11-08 00:25:35 +1100,manifests/restart.yaml,['2020-11-08 00:25:35: Run 43'],95976,True,continue
,44,2002-01-01T00:00:00,2003-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output044,64.184,,,Ryan Holmes,2020-11-08T04:21:21,13318949,0,[],normal,7124.75,1.9530555555555555,7129.629965753425,1.9543932648401827,0.018333333333333313,86737.8328871354,12.16582533788896,1372.160000000149,1824,1455,361,0.097,689.285615,4558.58,732.67,"[48, 40]",roundrobin,30,27,1350,80,1,6318542b7f32c06c2255faea75d202815144f857,2020-11-08 02:24:26 +1100,manifests/restart.yaml,['2020-11-08 02:24:26: Run 44'],98208,True,continue
,45,2003-01-01T00:00:00,2004-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output045,64.208,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/restart045,4.854,Ryan Holmes,2020-11-08T06:19:04,13321094,0,[],normal,7099.41,1.9461111111111111,7104.272609589041,1.9474440639269406,0.015833333333333366,86845.39487469914,12.224389412855436,1341.4400000004098,1824,1455,361,0.098,690.420132,4539.74,732.97,"[48, 40]",roundrobin,30,27,1350,80,1,32b10895896a3c3de5d4126d18012bd57ac599e0,2020-11-08 04:22:29 +1100,manifests/restart.yaml,['2020-11-08 04:22:29: Run 45'],100440,True,continue
,46,2004-01-01T00:00:00,2005-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output046,64.21,,,Ryan Holmes,2020-11-08T08:17:57,13322582,0,[],normal,7177.44,1.9675,7162.732131147541,1.9634682377049182,0.01388888888888884,86938.28907892892,12.137587653302418,1382.4000000003725,1824,1455,361,0.101,722.262254,4557.94,763.72,"[48, 40]",roundrobin,30,27,1350,80,1,7c24e5ff941195eecd5d5c250dc6f760704baf3d,2020-11-08 06:20:08 +1100,manifests/restart.yaml,['2020-11-08 06:20:08: Run 46'],102672,True,continue
,47,2005-01-01T00:00:00,2006-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output047,64.151,,,Ryan Holmes,2020-11-08T10:16:05,13324130,0,[],normal,7138.93,1.9569444444444444,7143.819678082192,1.958284817351598,0.011944444444444535,87020.8171557562,12.181272915208515,1341.4400000004098,1824,1455,361,0.103,731.104938,4555.5,774.84,"[48, 40]",roundrobin,30,27,1350,80,1,791a6e500ee271e29c9c5ea81aaa4d7955bc34b0,2020-11-08 08:18:52 +1100,manifests/restart.yaml,['2020-11-08 08:18:52: Run 47'],104904,True,continue
,48,2006-01-01T00:00:00,2007-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output048,64.097,,,Ryan Holmes,2020-11-08T12:13:53,13325746,0,[],normal,7122.72,1.9525,7127.598575342466,1.9538373287671231,0.010833333333333472,87068.90322580645,12.2157417123653,1331.2000000001863,1824,1455,361,0.103,729.518537,4534.84,771.89,"[48, 40]",roundrobin,30,27,1350,80,1,ac275817021027ea50e414b732b74ac6f330afbb,2020-11-08 10:16:55 +1100,manifests/restart.yaml,['2020-11-08 10:16:55: Run 48'],107136,True,continue
,49,2007-01-01T00:00:00,2008-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output049,64.111,,,Ryan Holmes,2020-11-08T14:13:04,13327228,0,[],normal,7181.49,1.968611111111111,7186.408828767123,1.9699594748858447,0.017777777777777892,86768.38707873024,12.073956428890774,1331.2000000001863,1824,1455,361,0.104,745.88894,4570.14,789.6,"[48, 40]",roundrobin,30,27,1350,80,1,8383355866a0f7020ede47a11f8a35680ba714e6,2020-11-08 12:15:08 +1100,manifests/restart.yaml,['2020-11-08 12:15:08: Run 49'],109368,True,continue
,50,2008-01-01T00:00:00,2009-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output050,64.225,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/restart050,4.853,Ryan Holmes,2020-11-08T16:11:37,13328727,0,[],normal,7161.23,1.9630555555555556,7146.555348360655,1.9590329007285976,0.012777777777777777,86985.83888654575,12.171715553353883,1361.9199999999255,1824,1455,361,0.105,746.976587,4536.06,789.91,"[48, 40]",roundrobin,30,27,1350,80,1,8f8c9715b873b3e98dc4889731d3abe79d5de501,2020-11-08 14:14:04 +1100,manifests/restart.yaml,['2020-11-08 14:14:04: Run 50'],111600,True,continue
,51,2009-01-01T00:00:00,2010-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output051,64.152,,,Ryan Holmes,2020-11-08T18:10:18,13330297,0,[],normal,7138.93,1.9569444444444444,7143.819678082192,1.958284817351598,0.02111111111111108,86617.54697373965,12.12482269667153,1341.4400000004098,1824,1455,361,0.104,737.260717,4530.63,780.98,"[48, 40]",roundrobin,30,27,1350,80,1,bfd67a776832e376912f14806e6bb599415ea242,2020-11-08 16:13:03 +1100,manifests/restart.yaml,['2020-11-08 16:13:03: Run 51'],113832,True,continue
,52,2010-01-01T00:00:00,2011-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output052,64.084,,,Ryan Holmes,2020-11-08T20:08:57,13331908,0,[],normal,7174.4,1.9666666666666666,7179.313972602739,1.9680136986301369,0.010833333333333472,87072.3640960809,12.128229024160408,1361.9199999999255,1824,1455,361,0.101,719.98295,4562.41,762.81,"[48, 40]",roundrobin,30,27,1350,80,1,85a2b23fda2e937579e26db38ad897a561374b49,2020-11-08 18:11:14 +1100,manifests/restart.yaml,['2020-11-08 18:11:14: Run 52'],116064,True,continue
,53,2011-01-01T00:00:00,2012-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output053,64.115,,,Ryan Holmes,2020-11-08T22:07:28,13333454,0,[],normal,7142.99,1.9580555555555557,7147.88245890411,1.959396689497717,0.017222222222222028,86788.68457319646,12.141873495007447,1351.679999999702,1824,1455,361,0.099,705.959552,4548.39,748.14,"[48, 40]",roundrobin,30,27,1350,80,1,919f2790efd372c89cc6e736ccb6c4cb65d2b5f8,2020-11-08 20:10:12 +1100,manifests/restart.yaml,['2020-11-08 20:10:12: Run 53'],118296,True,continue
,54,2012-01-01T00:00:00,2013-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output054,64.167,,,Ryan Holmes,2020-11-09T00:06:46,13335269,0,[],normal,7181.49,1.968611111111111,7166.7738319672135,1.964577071948998,0.019722222222222197,86683.53394803018,12.095195966891055,1392.6399999996647,1824,1455,361,0.102,727.879413,4569.62,772.46,"[48, 40]",roundrobin,30,27,1350,80,1,c26a37e6899b1f5b5e3519c6ac1f687e12d11374,2020-11-08 22:08:57 +1100,manifests/restart.yaml,['2020-11-08 22:08:57: Run 54'],120528,True,continue
,55,2013-01-01T00:00:00,2014-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output055,64.114,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/restart055,4.856,Ryan Holmes,2020-11-09T02:06:37,13337093,0,[],normal,7225.07,1.9805555555555556,7230.018678082191,1.9819121004566211,0.01694444444444443,86809.351689612,12.006794941315249,1392.6399999996647,1824,1455,361,0.104,749.75861,4568.48,793.24,"[48, 40]",roundrobin,30,27,1350,80,1,71629c5320cd7c310159fe31fa2d3637fced85b7,2020-11-09 00:08:02 +1100,manifests/restart.yaml,['2020-11-09 00:08:02: Run 55'],122760,True,continue
,56,2014-01-01T00:00:00,2015-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output056,64.193,,,Ryan Holmes,2020-11-09T04:04:58,13338750,0,[],normal,7152.11,1.9605555555555556,7157.008705479451,1.961898401826484,0.011944444444444313,87021.87072243346,12.158972316997318,1382.4000000003725,1824,1455,361,0.102,724.891198,4559.56,768.63,"[48, 40]",roundrobin,30,27,1350,80,1,43171542652328c920c9996c302361c8344ded2b,2020-11-09 02:07:42 +1100,manifests/restart.yaml,['2020-11-09 02:07:42: Run 56'],124992,True,continue
,57,2015-01-01T00:00:00,2016-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output057,64.252,,,Ryan Holmes,2020-11-09T06:03:47,13340093,0,[],normal,7171.36,1.9658333333333333,7176.271890410959,1.9671797945205478,0.014444444444444482,86913.38252209286,12.111216499228213,1361.9199999999255,1824,1455,361,0.104,747.518737,4537.91,790.76,"[48, 40]",roundrobin,30,27,1350,80,1,68f06585f82a36d00cba2a4c1eb627cc826f0479,2020-11-09 04:06:05 +1100,manifests/restart.yaml,['2020-11-09 04:06:05: Run 57'],127224,True,continue
,58,2016-01-01T00:00:00,2017-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output058,64.171,,,Ryan Holmes,2020-11-09T08:02:32,13341146,0,[],normal,7167.31,1.9647222222222223,7152.622889344263,1.9606961520947177,0.014444444444444482,86913.06442105264,12.151215821895601,1341.4400000004098,1824,1455,361,0.1,718.057095,4530.94,760.7,"[48, 40]",roundrobin,30,27,1350,80,1,6ce03483e413df065741a54825c6a34f5d021530,2020-11-09 06:04:58 +1100,manifests/restart.yaml,['2020-11-09 06:04:58: Run 58'],129456,True,continue
,59,2017-01-01T00:00:00,2018-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output059,63.969,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/restart059,4.852,Ryan Holmes,2020-11-09T10:00:20,13342375,0,[],normal,7153.12,1.9608333333333334,7158.019397260274,1.9621763698630137,0.0024999999999999467,87440.51612903224,12.2157417123653,1320.9599999999627,1824,1455,361,0.102,729.723098,4558.13,773.21,"[48, 40]",roundrobin,30,27,1350,80,1,e468ebf862578dc2f24865fc958a6c84496a8625,2020-11-09 08:02:50 +1100,manifests/restart.yaml,['2020-11-09 08:02:50: Run 59'],131688,True,continue
,60,2018-01-01T00:00:00,2019-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output060,64.016,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/restart060,4.854,Ryan Holmes,2020-11-09T11:57:24,13343803,0,[],normal,7116.64,1.9508333333333334,7121.514410958905,1.9521695205479452,0.00027777777777759916,87539.53530751709,12.292264012385814,1372.160000000149,1824,1455,361,0.099,702.424361,4528.81,744.62,"[48, 40]",roundrobin,30,27,1350,80,1,fc28e7f8c6a05dcd29bc5c80ecebfd6265578e09,2020-11-09 10:00:39 +1100,manifests/restart.yaml,['2020-11-09 10:00:39: Run 60'],133920,True,continue
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> restart,ice/cice_in.nml -> setup_nml -> runtype
Total,1830,,,,22280.0,,,3912.3579999999993,,67.855,,,809422272,7,,,437169.22999999986,119.83805555555558,437174.29384038853,119.83944366157645,24.8938888888889,5051695.20106845,704.756263764768,82800.64000000898,111264,88755,22021,6.257000000000002,44733.35628299998,277230.00999999995,47323.889999999985,,,1830,1647,82350,4880,61,,,,,4084560,60,
Mean,30.0,,,0.25,365.24590163934425,,,64.13701639344262,,4.846785714285715,,,13269217.573770491,0.11475409836065574,,,7166.70868852459,1.9645582877959926,7166.791702301451,1.9645810436324012,0.4148981481481482,84194.9200178075,11.745937729412798,1357.3875409837538,1824.0,1455.0,361.0,0.10257377049180329,733.3337095573769,4544.754262295082,775.801475409836,44.0,,30.0,27.0,1350.0,80.0,1.0,,,,,66960.0,0.9836065573770492,
Median,30.0,,,0.0,365.0,,,64.152,,4.8515,,,13294137.0,0.0,,,7161.23,1.9630555555555556,7157.008705479451,1.961898401826484,0.01027777777777783,87096.5599587428,12.154693158410534,1351.679999999702,1824.0,1455.0,361.0,0.104,740.385422,4542.54,782.09,44.0,,30.0,27.0,1350.0,80.0,1.0,,,,,66960.0,1.0,
Min,0,1958-01-01T00:00:00,1959-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output000,62.882,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/restart000,4.807,Ryan Holmes,2020-11-03T13:09:12,13165318,0,[],normal,7035.57,1.928611111111111,7040.3888835616435,1.9299320776255706,0.00027777777777759916,10442.79013588324,1.4484291632779391,1300.480000000447,1824,1455,361,0.092,649.032374,4508.69,694.03,"[48, 40]",roundrobin,30,27,1350,80,1,0167e7bb173725d6eb19b76814494aecbe312e57,2020-11-03 11:13:40 +1100,,['2020-11-03 13:09:50: Run 1'],0,False,continue
Max,60,2018-01-01T00:00:00,2019-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle1,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/output060,64.304,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle1/restart060,4.856,Ryan Holmes,2020-11-09T11:57:24,13343803,3,"[13252432, 13253096, 13253110]",normal,7341.6,2.0125,7346.628493150685,2.0138784246575345,14.583333333333334,87539.53530751709,12.292264012385814,1413.1200000001118,1824,1455,361,0.107,785.580523,4619.59,805.7,"[48, 40]",roundrobin,30,27,1350,80,1,fc28e7f8c6a05dcd29bc5c80ecebfd6265578e09,2020-11-09 10:00:39 +1100,manifests/restart.yaml,['2020-11-09 10:00:39: Run 60'],133920,True,initial
Std dev,17.60681686165901,,,0.4330127018922193,0.4306205093955311,,,0.17657474076299076,,0.012582178845088558,,,59091.28112060244,0.4471534982618313,,,45.362407469123475,0.012434851177389957,45.000056066307295,0.012335500872275564,2.1686207332514207,13571.24199842102,1.89610136343738,25.255197981744974,0.0,0.0,0.0,0.002950182080479391,23.88244452988635,19.60203347255256,23.10159336184309,4.0,,0.0,0.0,0.0,0.0,0.0,,,,,39298.41523522291,0.12698306053139075,
